priority,pack_id,year,make,model,trim,powertrain,segment,oem_family,schedule_kind,source_tier,primary_pdf_url,alternate_pdf_urls,manual_type,maintenance_section_title,manual_share_applied,shared_from_pack_id,estimated_pdf_pages,http_status,content_type,sha256_if_downloaded,confidence,notes,blocked_reason
"1544","tesla-model-3-2021-long-range","2021","Tesla","Model 3","Long Range","","volume_ev","tesla","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","Tesla service intervals are published through live owner-manual/app content; no stable, byte-valid model-year maintenance PDF was verified."
"1545","tesla-model-3-2021-performance","2021","Tesla","Model 3","Performance","","volume_ev","tesla","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","Tesla service intervals are published through live owner-manual/app content; no stable, byte-valid model-year maintenance PDF was verified."
"1546","tesla-model-3-2020-standard-range","2020","Tesla","Model 3","Standard Range","","volume_ev","tesla","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","Tesla service intervals are published through live owner-manual/app content; no stable, byte-valid model-year maintenance PDF was verified."
"1547","tesla-model-3-2020-long-range","2020","Tesla","Model 3","Long Range","","volume_ev","tesla","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","Tesla service intervals are published through live owner-manual/app content; no stable, byte-valid model-year maintenance PDF was verified."
"1548","tesla-model-3-2020-performance","2020","Tesla","Model 3","Performance","","volume_ev","tesla","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","Tesla service intervals are published through live owner-manual/app content; no stable, byte-valid model-year maintenance PDF was verified."
"1549","hyundai-ioniq-5-2025-se","2025","Hyundai","IONIQ 5","SE","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1550","hyundai-ioniq-5-2025-sel","2025","Hyundai","IONIQ 5","SEL","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1551","hyundai-ioniq-5-2025-limited","2025","Hyundai","IONIQ 5","Limited","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1552","hyundai-ioniq-5-2024-se","2024","Hyundai","IONIQ 5","SE","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1553","hyundai-ioniq-5-2024-sel","2024","Hyundai","IONIQ 5","SEL","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1554","hyundai-ioniq-5-2024-limited","2024","Hyundai","IONIQ 5","Limited","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1555","hyundai-ioniq-5-2023-se","2023","Hyundai","IONIQ 5","SE","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1556","hyundai-ioniq-5-2023-sel","2023","Hyundai","IONIQ 5","SEL","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1557","hyundai-ioniq-5-2023-limited","2023","Hyundai","IONIQ 5","Limited","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1558","hyundai-ioniq-5-2022-se","2022","Hyundai","IONIQ 5","SE","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1559","hyundai-ioniq-5-2022-sel","2022","Hyundai","IONIQ 5","SEL","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1560","hyundai-ioniq-5-2022-limited","2022","Hyundai","IONIQ 5","Limited","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Hyundai PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"1561","kia-ev6-2025-light","2025","Kia","EV6","Light","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1562","kia-ev6-2025-wind","2025","Kia","EV6","Wind","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1563","kia-ev6-2025-gt-line","2025","Kia","EV6","GT-Line","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1565","kia-ev6-2024-wind","2024","Kia","EV6","Wind","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1566","kia-ev6-2024-gt-line","2024","Kia","EV6","GT-Line","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1567","kia-ev6-2023-light","2023","Kia","EV6","Light","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1568","kia-ev6-2023-wind","2023","Kia","EV6","Wind","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1569","kia-ev6-2023-gt-line","2023","Kia","EV6","GT-Line","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1570","kia-ev6-2022-light","2022","Kia","EV6","Light","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1571","kia-ev6-2022-wind","2022","Kia","EV6","Wind","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1572","kia-ev6-2022-gt-line","2022","Kia","EV6","GT-Line","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","The Kia owner portal is session-gated and no attributable, byte-valid public mirror was verified for this exact model year/model."
"1573","ford-mustang-mach-e-2025-select","2025","Ford","Mustang Mach-E","Select","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1574","ford-mustang-mach-e-2025-premium","2025","Ford","Mustang Mach-E","Premium","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1575","ford-mustang-mach-e-2025-gt","2025","Ford","Mustang Mach-E","GT","","volume_ev","ev-generic","ev_simplified","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"1576","ford-mustang-mach-e-2024-select","2024","Ford","Mustang Mach-E","Select","","volume_ev","ev-generic","ev_simplified","B","https://www.fordservicecontent.com/Ford_Content/Catalog/owner_information/2024_Ford_Mustang_Mach-E_Owners_Manual_version_1_om_EN-US.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","517","200","application/pdf","2e3044f5516eb56fda0bb67864d76180e84fc3ad432b20754196663492f4453a","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 44425578 bytes, SHA-256 2e3044f5516eb56fda0bb67864d76180e84fc3ad432b20754196663492f4453a. OEM host www.fordservicecontent.com; extracted text confirms 2024 Mustang Mach-E applicability and a complete maintenance section. Primary validation row for this document.",""
"1577","ford-mustang-mach-e-2024-premium","2024","Ford","Mustang Mach-E","Premium","","volume_ev","ev-generic","ev_simplified","B","https://www.fordservicecontent.com/Ford_Content/Catalog/owner_information/2024_Ford_Mustang_Mach-E_Owners_Manual_version_1_om_EN-US.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","ford-mustang-mach-e-2024-select","517","200","application/pdf","2e3044f5516eb56fda0bb67864d76180e84fc3ad432b20754196663492f4453a","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 44425578 bytes, SHA-256 2e3044f5516eb56fda0bb67864d76180e84fc3ad432b20754196663492f4453a. OEM host www.fordservicecontent.com; extracted text confirms 2024 Mustang Mach-E applicability and a complete maintenance section. Same validated document shared from ford-mustang-mach-e-2024-select.",""
"1578","ford-mustang-mach-e-2024-gt","2024","Ford","Mustang Mach-E","GT","","volume_ev","ev-generic","ev_simplified","B","https://www.fordservicecontent.com/Ford_Content/Catalog/owner_information/2024_Ford_Mustang_Mach-E_Owners_Manual_version_1_om_EN-US.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","ford-mustang-mach-e-2024-select","517","200","application/pdf","2e3044f5516eb56fda0bb67864d76180e84fc3ad432b20754196663492f4453a","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 44425578 bytes, SHA-256 2e3044f5516eb56fda0bb67864d76180e84fc3ad432b20754196663492f4453a. OEM host www.fordservicecontent.com; extracted text confirms 2024 Mustang Mach-E applicability and a complete maintenance section. Same validated document shared from ford-mustang-mach-e-2024-select.",""
